Time	Device Name	Type	PID	Tag	Message
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 6
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 5
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 4
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 3
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 2
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 1
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 0
07-07 20:56:30.967	Samsung SM-G996B	Info	930	display	Set Affinity config for fps(60) : 2, cpuIDs : 255
07-07 20:56:30.967	Samsung SM-G996B	Info	1046	DisplayDevice	[Display 4633128672291735937 (internal, primary, "samsung lcd  ")] ActiveConfigToHWC, ID : 2
07-07 20:56:30.961	Samsung SM-G996B	Info	1400	GestureDetector	handleMessage TAP
07-07 20:56:30.961	Samsung SM-G996B	Info	1400	GestureDetector	handleMessage TAP
07-07 20:56:30.888	Samsung SM-G996B	Info	1400	HqmInfo::HqmManagerService	MSG_TYPE:MSG_TYPE_PROCESS_LOG_BY_HQM
07-07 20:56:30.799	Samsung SM-G996B	Warning	1400	ProcessStats	Tracking association SourceState{3c7719 system/1000 BTopFgs #214438} whose proc state 2 is better than process ProcessState{495cd1b com.garmin.android.apps.connectmobile/10318 pkg=com.garmin.android.apps.connectmobile} proc state 3 (24 skipped)
07-07 20:56:30.797	Samsung SM-G996B	Info	1400	HqmInfo::HqmManagerService	MSG_TYPE:MSG_TYPE_PROCESS_LOG_BY_HQM
07-07 20:56:30.735	Samsung SM-G996B	Info	6652	ViewRootImpl@ec3ac80[MainActivity]	ViewPostIme pointer 1
07-07 20:56:30.734	Samsung SM-G996B	Info	1400	InputDispatcher	Delivering touch to (6652): action: 0x1, f=0x0, d=0, 'f30c0ed', t=1 
07-07 20:56:30.734	Samsung SM-G996B	Info	1400	InputReader	Touch event's action is 0x1 (id=4, t=0) [pCnt=1, s=] when=28672.960080
07-07 20:56:30.734	Samsung SM-G996B	Debug	1400	InputReader	Btn_touch(10): value=0 when=28672.960080
07-07 20:56:30.669	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentMotionEventRaw. action: 2 id: 645923412
07-07 20:56:30.669	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentMotionEventRaw. action: 2 id: 645923412
07-07 20:56:30.661	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentDownEvent. id: 636154826 caller: com.android.server.wm.SystemPerformancePointerEventListener.onPointerEvent:89 com.android.server.wm.PointerEventDispatcher.onInputEvent:53 android.view.InputEventReceiver.dispatchInputEvent:285 
07-07 20:56:30.661	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentDownEvent. id: 636154826 caller: com.android.server.wm.SystemGesturesPointerEventListener.onPointerEvent:203 com.android.server.wm.PointerEventDispatcher.onInputEvent:53 android.view.InputEventReceiver.dispatchInputEvent:285 
07-07 20:56:30.660	Samsung SM-G996B	Info	6652	ViewRootImpl@ec3ac80[MainActivity]	ViewPostIme pointer 0
07-07 20:56:30.660	Samsung SM-G996B	Info	1400	InputDispatcher	Delivering touch to (6652): action: 0x0, f=0x0, d=0, 'f30c0ed', t=1 
07-07 20:56:30.660	Samsung SM-G996B	Info	1400	InputDispatcher	Delivering touch to (1953): action: 0x4, f=0x0, d=0, '9ffe917', t=1 
07-07 20:56:30.660	Samsung SM-G996B	Info	1400	InputReader	Touch event's action is 0x0 (id=4, t=0) [pCnt=1, s=0.5952 ] when=28672.885361
07-07 20:56:30.659	Samsung SM-G996B	Debug	1400	InputReader	Btn_touch(10): value=1 when=28672.885361
07-07 20:56:30.616	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[Canvas](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[Canvas](IntPtr handle, JniHandleOwnership transfer)
   at Android.Graphics.Drawables.ShapeDrawable.n_OnDraw_Landroid_graphics_drawable_shapes_Shape_Landroid_graphics_Canvas_Landroid_graphics_Paint_(IntPtr jnienv, IntPtr native__this, IntPtr native_shape, IntPtr native_canvas, IntPtr native_paint)
   at Android.Graphics.Drawables.ShapeDrawable.n_OnDraw_Landroid_graphics_drawable_shapes_Shape_Landroid_graphics_Canvas_Landroid_graphics_Paint__mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_shape, IntPtr native_canvas, IntPtr native_paint)
   at Java.Interop.NativeMethods.java_interop_jnienv_call_nonvirtual_boolean_method_a(IntPtr , IntPtr& , IntPtr , IntPtr , IntPtr , IntPtr )
   at Java.Interop.JniEnvironment.InstanceMethods.CallNonvirtualBooleanMethod(JniObjectReference , JniObjectReference , JniMethodInfo , JniArgumentValue* )
   at Java.Interop.JniPeerMembers.JniInstanceMethods.InvokeVirtualBooleanMethod(String , IJavaPeerable , JniArgumentValue* )
   at Android.Views.ViewGroup.DrawChild(Canvas , View , Int64 )
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellFlyoutRenderer.DrawChild(Canvas canvas, View child, Int64 drawingTime)
   at Android.Views.ViewGroup.n_DrawChild_Landroid_graphics_Canvas_Landroid_view_View_J(IntPtr jnienv, IntPtr native__this, IntPtr native_canvas, IntPtr native_child, Int64 drawingTime)
   at Android.Views.ViewGroup.n_DrawChild_Landroid_graphics_Canvas_Landroid_view_View_J_mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_canvas, IntPtr native_child, Int64 drawingTime)
07-07 20:56:30.616	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:30.615	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::14693
07-07 20:56:30.615	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'android/graphics/BaseRecordingCanvas' (hash 0xf9b28ee14b9aedbc)
07-07 20:56:30.615	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[Canvas](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[Canvas](IntPtr handle, JniHandleOwnership transfer)
   at Android.Graphics.Drawables.ShapeDrawable.n_OnDraw_Landroid_graphics_drawable_shapes_Shape_Landroid_graphics_Canvas_Landroid_graphics_Paint_(IntPtr jnienv, IntPtr native__this, IntPtr native_shape, IntPtr native_canvas, IntPtr native_paint)
   at Android.Graphics.Drawables.ShapeDrawable.n_OnDraw_Landroid_graphics_drawable_shapes_Shape_Landroid_graphics_Canvas_Landroid_graphics_Paint__mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_shape, IntPtr native_canvas, IntPtr native_paint)
   at Java.Interop.NativeMethods.java_interop_jnienv_call_nonvirtual_boolean_method_a(IntPtr , IntPtr& , IntPtr , IntPtr , IntPtr , IntPtr )
   at Java.Interop.JniEnvironment.InstanceMethods.CallNonvirtualBooleanMethod(JniObjectReference , JniObjectReference , JniMethodInfo , JniArgumentValue* )
   at Java.Interop.JniPeerMembers.JniInstanceMethods.InvokeVirtualBooleanMethod(String , IJavaPeerable , JniArgumentValue* )
   at Android.Views.ViewGroup.DrawChild(Canvas , View , Int64 )
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellFlyoutRenderer.DrawChild(Canvas canvas, View child, Int64 drawingTime)
   at Android.Views.ViewGroup.n_DrawChild_Landroid_graphics_Canvas_Landroid_view_View_J(IntPtr jnienv, IntPtr native__this, IntPtr native_canvas, IntPtr native_child, Int64 drawingTime)
   at Android.Views.ViewGroup.n_DrawChild_Landroid_graphics_Canvas_Landroid_view_View_J_mm_wrapper(IntPtr jnienv, IntPtr native__this, IntPtr native_canvas, IntPtr native_child, Int64 drawingTime)
07-07 20:56:30.615	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:30.615	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::50808
07-07 20:56:30.615	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'android/graphics/RecordingCanvas' (hash 0x631492c125518296)
07-07 20:56:30.601	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[IMenu](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[IMenu](IntPtr handle, JniHandleOwnership transfer)
   at Google.Android.Material.Navigation.NavigationBarView.get_Menu()
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRenderer.SetupMenu()
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRenderer.OnDisplayedPageChanged(Page newPage, Page oldPage)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.set_DisplayedPage(Page value)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.UpdateDisplayedPage(Page page)
   at Microsoft.Maui.Controls.ShellSection.set_DisplayedPage(Page value)
   at Microsoft.Maui.Controls.ShellSection.UpdateDisplayedPage()
   at Microsoft.Maui.Controls.ShellSection.OnVisibleChildRemoved(Element child)
   at Microsoft.Maui.Controls.ShellSection.OnChildRemoved(Element child, Int32 oldLogicalIndex)
   at Microsoft.Maui.Controls.BaseShellItem.RemoveLogicalChild(Element element)
   at Microsoft.Maui.Controls.ShellSection.RemovePage(Page page)
   at Microsoft.Maui.Controls.ShellSection.OnPopAsync(Boolean animated)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<OnPopAsync>d__86](<OnPopAsync>d__86& )
   at Microsoft.Maui.Controls.ShellSection.OnPopAsync(Boolean animated)
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__70](<GoToAsync>d__70& )
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at Microsoft.Maui.Controls.ShellNavigationManager.<>c__DisplayClass14_0.<GoToAsync>b__1()
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass3_0.<<DispatchAsync>b__0>d.MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<DispatchAsync>b__0>d](<<DispatchAsync>b__0>d& )
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass3_0.<DispatchAsync>b__0()
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass2_0`1.<<DispatchAsync>b__0>d[[System.Boolean, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<DispatchAsync>b__0>d](<<DispatchAsync>b__0>d& )
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass2_0`1[[System.Boolean, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].<DispatchAsync>b__0()
   at Microsoft.Maui.Dispatching.Dispatcher.<>c__DisplayClass4_0.<DispatchImplementation>b__0()
   at Java.Lang.Thread.RunnableImplementor.Run()
   at Java.Lang.IRunnableInvoker.n_Run(IntPtr jnienv, IntPtr native__this)
   at Java.Lang.IRunnableInvoker.n_Run_mm_wrapper(IntPtr jnienv, IntPtr native__this)
07-07 20:56:30.601	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:30.600	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::29270
07-07 20:56:30.600	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'com/google/android/material/navigation/NavigationBarMenu' (hash 0x6d35d29ea22307f6)
07-07 20:56:30.599	Samsung SM-G996B	Warning	6652	OnBackInvokedCallback	Set 'android:enableOnBackInvokedCallback="true"' in the application manifest.
07-07 20:56:30.599	Samsung SM-G996B	Warning	6652	OnBackInvokedCallback	OnBackInvokedCallback is not enabled for the application.
07-07 20:56:30.598	Samsung SM-G996B	Warning	6652	monodroid-assembly	at Java.Interop.TypeManager.GetJavaToManagedType(String )
   at Java.Interop.TypeManager.CreateInstance(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object.GetObject(IntPtr , JniHandleOwnership , Type )
   at Java.Lang.Object._GetObject[FragmentTransaction](IntPtr , JniHandleOwnership )
   at Java.Lang.Object.GetObject[FragmentTransaction](IntPtr handle, JniHandleOwnership transfer)
   at AndroidX.Fragment.App.FragmentManager.BeginTransaction()
   at Microsoft.Maui.Platform.FragmentManagerExtensions.BeginTransactionEx(FragmentManager fragmentManager)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.HandleFragmentUpdate(ShellNavigationSource navSource, ShellSection shellSection, Page page, Boolean animated)
   at Microsoft.Maui.Controls.Platform.Compatibility.ShellItemRendererBase.OnNavigationRequested(Object sender, NavigationRequestedEventArgs e)
   at Microsoft.Maui.Controls.ShellSection.InvokeNavigationRequest(NavigationRequestedEventArgs args)
   at Microsoft.Maui.Controls.ShellSection.OnPopAsync(Boolean animated)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<OnPopAsync>d__86](<OnPopAsync>d__86& )
   at Microsoft.Maui.Controls.ShellSection.OnPopAsync(Boolean animated)
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<GoToAsync>d__70](<GoToAsync>d__70& )
   at Microsoft.Maui.Controls.ShellSection.GoToAsync(ShellNavigationRequest request, ShellRouteParameters queryData, IServiceProvider services, Nullable`1 animate, Boolean isRelativePopping)
   at Microsoft.Maui.Controls.ShellNavigationManager.<>c__DisplayClass14_0.<GoToAsync>b__1()
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass3_0.<<DispatchAsync>b__0>d.MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<DispatchAsync>b__0>d](<<DispatchAsync>b__0>d& )
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass3_0.<DispatchAsync>b__0()
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass2_0`1.<<DispatchAsync>b__0>d[[System.Boolean, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].MoveNext()
   at System.Runtime.CompilerServices.AsyncMethodBuilderCore.Start[<<DispatchAsync>b__0>d](<<DispatchAsync>b__0>d& )
   at Microsoft.Maui.Dispatching.DispatcherExtensions.<>c__DisplayClass2_0`1[[System.Boolean, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]].<DispatchAsync>b__0()
   at Microsoft.Maui.Dispatching.Dispatcher.<>c__DisplayClass4_0.<DispatchImplementation>b__0()
   at Java.Lang.Thread.RunnableImplementor.Run()
   at Java.Lang.IRunnableInvoker.n_Run(IntPtr jnienv, IntPtr native__this)
   at Java.Lang.IRunnableInvoker.n_Run_mm_wrapper(IntPtr jnienv, IntPtr native__this)
07-07 20:56:30.598	Samsung SM-G996B	Warning	6652	monodroid-assembly	typemap: called from
07-07 20:56:30.597	Samsung SM-G996B	Info	6652	monodroid-timing	[1/5] Typemap.java_to_managed: end, total time; elapsed: 0:0::42231
07-07 20:56:30.597	Samsung SM-G996B	Info	6652	monodroid-assembly	typemap: unable to find mapping to a managed type from Java type 'androidx/fragment/app/BackStackRecord' (hash 0x470b60bab7327398)
07-07 20:56:30.587	Samsung SM-G996B	Debug	1400	SemInputDeviceHqmHelper	sendLoggingDataToHQM() Server update !!! basic_custom "CASA":"51086","CASB":"0"
07-07 20:56:30.586	Samsung SM-G996B	Info	979	sysinput:Taas	bypassCommand:44, start
07-07 20:56:30.585	Samsung SM-G996B	Debug	1400	SemInputDeviceHqmData	increaseCount mCase1Count:51086 mCase2Count:0tempStr:51086 0 2023/0707/20:56:30 A crc648b64a82b769a1b17.MainActivity com.companyname.defaultmauiapp
07-07 20:56:30.585	Samsung SM-G996B	Debug	1400	SemInputMonitorMotionEvent	[sec_input] CASE1 ended 14s tc 66 crc648b64a82b769a1b17.MainActivity
07-07 20:56:30.585	Samsung SM-G996B	Info	6652	ViewRootImpl@ec3ac80[MainActivity]	ViewPostIme pointer 1
07-07 20:56:30.584	Samsung SM-G996B	Info	1400	InputDispatcher	Delivering touch to (6652): action: 0x1, f=0x0, d=0, 'f30c0ed', t=1 
07-07 20:56:30.584	Samsung SM-G996B	Info	1400	InputReader	Touch event's action is 0x1 (id=4, t=0) [pCnt=1, s=] when=28672.809890
07-07 20:56:30.584	Samsung SM-G996B	Debug	1400	InputReader	Btn_touch(10): value=0 when=28672.809890
07-07 20:56:30.532	Samsung SM-G996B	Info	21764	BWU@ApWakeupService	Ph_onDisplayChanged() - display id : 0, state : 2, prevDisplayState state : 2 [main] 
07-07 20:56:30.531	Samsung SM-G996B	Debug	943	Sensors	SContext Data Injection return 8
07-07 20:56:30.529	Samsung SM-G996B	Debug	1953	DisplayLifecycle	updateDisplay id = 0
07-07 20:56:30.527	Samsung SM-G996B	Error	943	Sensors	inject_scontext_data: New ssp_data_injection_fd(43)
07-07 20:56:30.526	Samsung SM-G996B	Debug	943	Sensors	c1 48 00 10 78 00 00 00  
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	SGM:FgCheckThread	onLooperPrepared(), msg: MSG_LCD_ON
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	AODManagerService	requestReCalToTSP IsSingleTouchMode = false / previousDisplayState = ON
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	SGM:GameManager	onDisplayChanged. displyId: 0, state: 2
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	SensorService	setSContextDataLocked 100048c1
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	SensorService	setSContextDataLocked ints length 3 , byte length 8
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	MotionRecognitionService	Inject RefreshRate: 120
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	MotionRecognitionService	[DisplayListener] getRefreshRate 120.00001
07-07 20:56:30.526	Samsung SM-G996B	Debug	1400	LiftUpHandler	[LTW] Stopped already.
07-07 20:56:30.525	Samsung SM-G996B	Debug	1400	SemNscXgbL2Nrt	L2 NRT 1 sample inference time: 0.255461 msecs
07-07 20:56:30.525	Samsung SM-G996B	Debug	1400	SemNscXgbL2Rt	L2 RT 1 sample inference time: 0.291077 msecs
07-07 20:56:30.524	Samsung SM-G996B	Debug	1400	SemNscXgbMsL1	1 sample inference time: 0.183385 msecs
07-07 20:56:30.524	Samsung SM-G996B	Debug	1400	SemNscXgbMsL1	Probability - Non real time: [0.65366656]
07-07 20:56:30.524	Samsung SM-G996B	Debug	1400	SemNscXgbMsL1	Probability - Real time: [0.102950834]
07-07 20:56:30.524	Samsung SM-G996B	Debug	1400	SemNscXgbMsL1	Probability - Cloud gaming: [0.15448824]
07-07 20:56:30.523	Samsung SM-G996B	Info	1400	DisplayDeviceRepository	Display device changed: DisplayDeviceInfo{"Built-in Screen": uniqueId="local:4633128672291735937", 1080 x 2400, modeId 1, defaultModeId 3, supportedModes [{id=1, width=1080, height=2400, fps=120.00001, alternativeRefreshRates=[48.000004, 60.000004, 96.00001]}, {id=2, width=1080, height=2400, fps=96.00001, alternativeRefreshRates=[48.000004, 60.000004, 120.00001]}, {id=3, width=1080, height=2400, fps=60.000004, alternativeRefreshRates=[48.000004, 96.00001, 120.00001]}, {id=4, width=1080, height=2400, fps=48.000004, alternativeRefreshRates=[60.000004, 96.00001, 120.00001]}], colorMode 0, supportedColorModes [0, 6, 7], hdrCapabilities HdrCapabilities{mSupportedHdrTypes=[2, 3, 4], mMaxLuminance=450.0, mMaxAverageLuminance=120.0, mMinLuminance=5.0E-4}, allmSupported false, gameContentTypeSupported false, density 450, 391.885 x 393.29 dpi, appVsyncOff 0, presDeadline 9333333, cutout DisplayCutout{insets=Rect(0, 75 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(512, 0 - 569, 75), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=1080 displayHeight=2400 physicalDisplayWidth=1080 physicalDisplayHeight=2400 density={2.8125} cutoutSpec={M 0, 0 H -10.13333333333333 V 26.66666666666667 H 10.13333333333333 V 0 H 0 Z @dp} rotation={0} scale={1.0} physicalPixelDisplaySizeRatio={1.0}}}}, touch INTERNAL, rotation 0, type INTERNAL, address {port=129, model=0x404c2dfae6a049}, deviceProductInfo DeviceProductInfo{name=samsung lcd  , manufacturerPnpId=SAM, productId=0, modelYear=null, manufactureDate=ManufactureDate{week=16, year=2020}, connectionToSinkType=0}, state ON, frameRateOverride , brightnessMinimum 0.0, brightnessMaximum 1.0, brightnessDefault 0.5019608, roundedCorners RoundedCorners{[RoundedCorner{position=TopLeft, radius=90, center=Point(90, 90)}, RoundedCorner{position=TopRight, radius=90, center=Point(990, 90)}, RoundedCorner{position=BottomRight, radius=90, center=Point(990, 2310)}, RoundedCorner{position=BottomLeft, radius=90, center=Point(90, 2310)}]}, FLAG_ALLOWED_TO_BE_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, installOrientation 0}
07-07 20:56:30.523	Samsung SM-G996B	Debug	1400	LocalDisplayAdapter	updateActiveModeLocked for d=4633128672291735937, mActiveModeId=1, mActiveSfDisplayMode=DisplayMode{id=0, width=1080, height=2400, xDpi=391.885, yDpi=393.29, refreshRate=120.00001, appVsyncOffsetNanos=0, presentationDeadlineNanos=9333333, group=0}
07-07 20:56:30.523	Samsung SM-G996B	Info	1046	Scheduler	DisplayModeChanged : 0
07-07 20:56:30.514	Samsung SM-G996B	Info	1046	VSyncReactor	Current= 60, Period= 120, hwcPeriod= 120
07-07 20:56:30.499	Samsung SM-G996B	Error	1400	Watchdog	!@Sync: 954 heap: 132 / 144 FD: 1136 [2023-07-07 20:56:30.499]
07-07 20:56:30.498	Samsung SM-G996B	Info	1046	VSyncReactor	Current= 60, Period= 120, hwcPeriod= 60
07-07 20:56:30.498	Samsung SM-G996B	Info	930	display	Current VRR MODE is 3
07-07 20:56:30.498	Samsung SM-G996B	Info	930	display	next config(0): width=1080 height=2400 period=8333333 Xdpi=391885 Ydpi=393290 groupId=0
07-07 20:56:30.498	Samsung SM-G996B	Info	930	display	setActiveConfig(config=0)
07-07 20:56:30.498	Samsung SM-G996B	Info	930	display	doDisplayConfigPostProcess needSetActiveConfig is true - mDesiredConfig: 0
07-07 20:56:30.497	Samsung SM-G996B	Info	1046	SurfaceFlinger	Touch - choose 120.00 Hz
07-07 20:56:30.497	Samsung SM-G996B	Info	1046	LayerHistory	com.companyname.defaultmauiapp/crc648b64a82b769a1b17.MainActivity$_6652#8741 Max (can't resolve refresh rate)
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	CPU set : Cluster(2), min_clock(0)
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	CPU set : Cluster(1), min_clock(0)
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	CPU set : Cluster(0), min_clock(0)
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set affinity HWC : 930
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 7
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 6
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 5
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 4
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 3
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 2
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 1
07-07 20:56:30.497	Samsung SM-G996B	Info	930	display	Set Affinity CPU ID : 0
07-07 20:56:30.496	Samsung SM-G996B	Info	930	display	Set Affinity config for fps(120) : 0, cpuIDs : 255
07-07 20:56:30.496	Samsung SM-G996B	Info	1046	DisplayDevice	[Display 4633128672291735937 (internal, primary, "samsung lcd  ")] ActiveConfigToHWC, ID : 0
07-07 20:56:30.495	Samsung SM-G996B	Debug	1400	SemInputDeviceHqmHelper	sendLoggingDataToHQM() Server update !!! basic_custom "CASA":"51085","CASB":"0"
07-07 20:56:30.495	Samsung SM-G996B	Info	979	sysinput:Taas	bypassCommand:44, start
07-07 20:56:30.494	Samsung SM-G996B	Debug	1400	SemInputDeviceHqmData	increaseCount mCase1Count:51085 mCase2Count:0tempStr:51085 0 2023/0707/20:56:30 A crc648b64a82b769a1b17.MainActivity com.companyname.defaultmauiapp
07-07 20:56:30.494	Samsung SM-G996B	Debug	1400	SemInputMonitorMotionEvent	[sec_input] CASE1 14s tc 60 crc648b64a82b769a1b17.MainActivity
07-07 20:56:30.494	Samsung SM-G996B	Debug	1400	SemInputMonitorMotionEvent	[sec_input] TimerInfo {touch=true, idle=true, displayPower=true}
07-07 20:56:30.494	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentMotionEventRaw. action: 2 id: 999098471
07-07 20:56:30.493	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentMotionEventRaw. action: 2 id: 999098471
07-07 20:56:30.490	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentDownEvent. id: 978838515 caller: com.android.server.wm.SystemPerformancePointerEventListener.onPointerEvent:89 com.android.server.wm.PointerEventDispatcher.onInputEvent:53 android.view.InputEventReceiver.dispatchInputEvent:285 
07-07 20:56:30.490	Samsung SM-G996B	Info	1400	GestureDetector	obtain mCurrentDownEvent. id: 978838515 caller: com.android.server.wm.SystemGesturesPointerEventListener.onPointerEvent:203 com.android.server.wm.PointerEventDispatcher.onInputEvent:53 android.view.InputEventReceiver.dispatchInputEvent:285 
07-07 20:56:30.489	Samsung SM-G996B	Info	6652	ViewRootImpl@ec3ac80[MainActivity]	ViewPostIme pointer 0
07-07 20:56:30.488	Samsung SM-G996B	Info	1400	InputDispatcher	Delivering touch to (6652): action: 0x0, f=0x0, d=0, 'f30c0ed', t=1 
07-07 20:56:30.488	Samsung SM-G996B	Info	1400	InputDispatcher	Delivering touch to (1953): action: 0x4, f=0x0, d=0, '9ffe917', t=1 
